text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26745,1.0,0.0,-1,1.2134401721979056,0.5856534244790359
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",7437,9.0,0.0,-1,5.854105710603916,3.089666759332529
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6655,0.0,0.0,-1,7.7701502650689385,2.9542759249706476
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5942,5.0,0.0,-1,7.141103566569363,8.579242510485702
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26363,0.0,0.0,-1,2.358132188333173,1.4820205454609163
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",18186,9.0,0.0,-1,6.669658433413428,6.715975646360224
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1198,0.0,0.0,-1,0.09024658854837116,0.03869949226315867
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",16017,0.0,0.0,-1,0.019499758948043847,0.007549386101015874
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",28042,8.0,0.0,-1,7.189439080826953,4.044059482965161
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",20422,1.0,0.0,-1,2.282913433595085,1.165237093558618
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1191,0.0,0.0,-1,0.6002934159403487,0.24178485603825728
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",24303,9.0,0.0,-1,6.407613174497733,3.7600229399714413
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1807,0.0,0.0,-1,0.041546483736996494,0.012478370433204664
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14302,0.0,0.0,-1,1.1431839378103892,0.5398368443795566
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",27168,0.0,0.0,-1,0.03620819074460162,0.017978372967365666
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1838,0.0,0.0,-1,0.14881555862750664,0.06769040936236186
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",10910,0.0,0.0,-1,0.0189771406295312,0.010147498557485247
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13784,0.0,0.0,-1,0.6779062629221994,0.3507223329250143
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13181,9.0,0.0,-1,7.789694687323547,2.9211355077463304
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31377,0.0,0.0,-1,0.015975765772028624,0.006351476375461655
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17235,0.0,0.0,-1,0.04201360821096273,0.029905520846478344
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",24874,0.0,0.0,-1,0.00502869257984097,0.002671492933040507
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11896,0.0,0.0,-1,0.5790040940525202,0.26135601851107737
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",32244,0.0,0.0,-1,0.7405199276669613,0.42425622327200563
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",21023,2.0,0.0,-1,0.10111796150734989,0.0758384711305124
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",18915,0.0,0.0,-1,0.8731202372934792,0.37744259390632334
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17662,0.0,0.0,-1,0.00347701456548743,0.002173134103429647
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29401,0.0,0.0,-1,0.05169943803254449,0.024054600324925936
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11022,9.0,0.0,-1,0.07900392685059297,0.028392036211931856
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13533,9.0,0.0,-1,8.143453319275599,2.092415111671274
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",10098,0.0,0.0,-1,0.18741378342386406,0.11127693390791929
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15023,0.0,0.0,-1,0.007171147603255752,0.002402832467198336
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6213,0.0,0.0,-1,0.015733716201743648,0.008303905981543071
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15349,0.0,0.0,-1,0.3838246522421754,0.16125966546316195
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",8523,9.0,0.0,-1,3.8146727792028248,2.582851296174204
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",3514,0.0,0.0,-1,0.011586175383571828,0.0061149260503495706
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14653,0.0,0.0,-1,0.035182903760410666,0.013743321781410417
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",7041,0.0,0.0,-1,0.09354549999418747,0.04677274999709374
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5268,0.0,0.0,-1,0.07265145973762673,0.040866446102415056
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15161,0.0,0.0,-1,0.017038273710976062,0.006566834490178665
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26541,0.0,0.0,-1,0.25515049035646387,0.14352215082551092
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",8174,0.0,0.0,-1,0.9812232805046925,0.45654140045381447
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",30423,0.0,0.0,-1,0.004652030443988902,0.002099874883998603
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",30920,0.0,0.0,-1,0.2775704849965751,0.0925234977562734
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",18355,5.0,0.0,-1,7.679711848314202,3.2932098032632053
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13408,0.0,0.0,-1,0.00946272473913199,0.008049887114210008
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11086,0.0,0.0,-1,0.2941964966241259,0.16037795323306617
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1043,0.0,0.0,-1,0.02584836124356422,0.014629454111448966
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",21087,0.0,0.0,-1,2.209763562369736,0.5601136514701794
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6991,0.0,0.0,-1,0.02600528190760959,0.01589211654909076
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",19257,3.0,0.0,-1,5.719962197934028,2.6613711711557917
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13064,0.0,0.0,-1,0.05913070169927928,0.04557991471837294
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",27208,0.0,0.0,-1,0.09598226983307259,0.035326807329062036
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",22715,0.0,0.0,-1,0.02403942460593592,0.01619322336006944
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",7828,0.0,0.0,-1,0.014926585635264127,0.006530381215428073
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",25750,0.0,0.0,-1,0.05472796661353562,0.027173956369813262
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17844,0.0,0.0,-1,0.22725151847488162,0.11914923966492573
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",9676,1.0,0.0,-1,4.003214999726765,1.7305564451592161
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",13932,0.0,0.0,-1,0.013297631767082662,0.008126330436261552
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",12940,0.0,0.0,-1,0.2456115860532376,0.09977970683412779
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",8109,0.0,0.0,-1,4.209092797673406,1.6222544926507312
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14717,9.0,0.0,-1,7.157541091200823,5.144482659300592
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",24017,0.0,0.0,-1,0.05009400974296166,0.03061300562227259
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",3899,9.0,0.0,-1,6.671788083930992,2.1196826191099887
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",23020,0.0,0.0,-1,1.3362532954912845,0.6263687322615397
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",9666,0.0,0.0,-1,0.12830744647634662,0.07128191810806803
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",28295,1.0,0.0,-1,0.7549873049100857,0.5505115914971875
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14797,0.0,0.0,-1,0.01988530602667248,0.006352250602145745
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",23933,0.0,0.0,-1,0.02623623541929585,0.00669570617493305
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11007,0.0,0.0,-1,0.012283469543996941,0.007335960814964436
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",16089,0.0,0.0,-1,0.03639964542656891,0.019969249680455128
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31653,0.0,0.0,-1,0.006350532109369135,0.003197316429281807
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31649,0.0,0.0,-1,0.20412176939846055,0.17222774292995105
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14016,1.0,0.0,-1,5.359373560277958,5.210502163554958
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6203,0.0,0.0,-1,1.543218380367799,0.8894939377934379
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15265,9.0,0.0,-1,8.074587360252679,3.1120804715521975
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",20135,0.0,0.0,-1,0.10582562637544811,0.06761081755183618
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29783,0.0,0.0,-1,0.006434236217288069,0.005987414428203268
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",16309,5.0,0.0,-1,1.4943984003114736,0.7575769272365284
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5390,9.0,0.0,-1,5.235973961366504,3.5997320984394716
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",12173,9.0,0.0,-1,6.022261362710303,5.896797580782157
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",21435,0.0,0.0,-1,3.473125552740187,3.4248876434352518
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",24800,0.0,0.0,-1,0.07571455441993477,0.032336425035670344
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",1520,0.0,0.0,-1,0.06537562531869405,0.0631056391943929
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",19360,0.0,0.0,-1,0.1252604081139816,0.09090077895889268
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17832,0.0,0.0,-1,0.20386461593783878,0.1281232455106494
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",286,0.0,0.0,-1,0.3622835977746152,0.17736801500945293
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",21393,0.0,0.0,-1,0.022672894481550368,0.01283222817361975
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14547,9.0,0.0,-1,8.258642593506265,5.018272448527127
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5495,0.0,0.0,-1,0.01330310659993251,0.007852528377555033
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",2310,0.0,0.0,-1,0.015703983483662053,0.00888801822198256
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6078,0.0,0.0,-1,0.004190736131547548,0.0016515574130008827
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31340,0.0,0.0,-1,0.003043472220068191,0.0016485475130052897
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",22415,0.0,0.0,-1,0.011353760964793975,0.006149954081509053
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",8746,0.0,0.0,-1,5.571764411445802,3.4049671971121116
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",16036,9.0,0.0,-1,1.1053675469743305,0.3607796927913484
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",22346,9.0,0.0,-1,6.533125990088687,3.9470968676071543
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5387,0.0,0.0,-1,0.015286334892196217,0.014224784262965508
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",22128,0.0,0.0,-1,0.007058358614803517,0.0035046712112583537
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11392,9.0,0.0,-1,1.4725524686441651,0.47039871013749535
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",19417,0.0,0.0,-1,0.3963105659192108,0.2449419574903791
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14489,9.0,0.0,-1,8.464193033052142,2.46872292539143
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",23039,7.0,0.0,-1,5.373576336599616,3.489092872488581
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5631,0.0,0.0,-1,0.055894917214399195,0.03338168592935582
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",30358,0.0,0.0,-1,0.028038037379203042,0.02307296881703495
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29098,0.0,0.0,-1,0.13986012564752495,0.1048950942356437
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",5314,0.0,0.0,-1,0.0286128606097952,0.012667152116704638
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",6726,0.0,0.0,-1,0.4181837709096929,0.18513344440076115
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",7655,0.0,0.0,-1,3.892904280255287,1.8653499321414968
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",22553,0.0,0.0,-1,0.7186695700648954,0.29195951283886373
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",24821,1.0,0.0,-1,0.7577109913701768,0.5682832435276326
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",9345,0.0,0.0,-1,0.5857096518461323,0.5104622390544591
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17511,9.0,0.0,-1,5.044918283634409,2.715147097702126
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29831,1.0,0.0,-1,0.7676080078644641,0.2838550369493795
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",18403,2.0,0.0,-1,0.9793215757626839,0.30943840159232255
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17325,0.0,0.0,-1,0.19256266950856915,0.09160099273026405
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",14886,1.0,0.0,-1,0.07852526220184974,0.05071423027853784
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29373,0.0,0.0,-1,0.9874831678717687,0.5486017860881308
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",27882,5.0,0.0,-1,5.544628378670193,2.618296845064842
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",20584,2.0,0.0,-1,2.1880080478015005,1.4586720641333282
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",10310,0.0,0.0,-1,0.19760374422307764,0.10977986313642131
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",11231,9.0,0.0,-1,7.374582838020986,4.429870894645893
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26856,5.0,0.0,-1,5.168510090103939,2.83550209873985
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",2865,9.0,0.0,-1,3.682815108501741,1.5984441062900776
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",21961,0.0,0.0,-1,0.5936623717582803,0.42875614951763913
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29559,9.0,0.515625,3,7.87973021050426,3.1464200196562837
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15280,0.0,0.0,-1,0.01217754211038738,0.005454523949304656
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26098,9.0,0.0,-1,5.316124031850795,2.768814654271868
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",27696,0.0,0.0,-1,0.08388311613962003,0.046310468702140804
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",30810,0.0,0.0,-1,3.029433409249985,1.2622639193512486
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",29985,0.0,0.0,-1,0.03927851766606857,0.010024205419558273
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",17105,0.0,0.0,-1,0.02654070707111148,0.01198018045092663
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31299,0.0,0.0,-1,1.3886567422147338,0.6943283711073669
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",10881,0.0,0.0,-1,0.020648919726352022,0.012331993451955419
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",31711,1.0,0.0,-1,3.674274208556463,1.2247580963120708
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",28365,0.0,0.0,-1,0.005771582320407796,0.004909852862729934
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",26668,0.0,0.0,-1,0.08225319076856183,0.046267419807316044
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",20544,0.0,0.0,-1,0.6991467570863368,0.3665665474100809
"(8,-22)*{};(20,-10)*{}**\dir{-};(24,-22)*\xycircle(0.5,0.<<5>>",15385,0.0,0.0,-1,0.4137402896799244,0.284446449154948
