text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13702,0.0,0.0,-1,0.05608602278726157,0.038169655882658575
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16501,0.0,0.0,-1,0.08095599786357663,0.0466621381936286
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",5072,0.0,0.0,-1,0.0010741823041487658,0.0005184421608525098
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24988,9.0,0.0,-1,1.0032789851985322,0.41106568203549027
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12734,0.0,0.0,-1,0.008766777271035938,0.004109426845798087
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",8007,0.0,0.0,-1,0.0035636133625540994,0.0016333228265719305
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25189,9.0,0.0,-1,4.121675714488283,1.1449099607798736
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21068,0.0,0.0,-1,0.20630178979561267,0.07019991731579484
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",27976,0.0,0.0,-1,0.023842191100403233,0.007657648104338926
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10616,0.0,0.0,-1,0.007335690458505441,0.0045848065365659135
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",8615,9.0,0.0,-1,6.775249349206837,3.340574272964828
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",15695,0.0,0.0,-1,0.03925983292128652,0.03067174446975511
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21655,4.0,0.0,-1,7.507956066094868,5.761313430000633
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31242,0.0,0.0,-1,0.00038593433337601115,0.00025192936162119807
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24297,0.0,0.0,-1,0.003049048990482555,0.00190565561905158
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",23158,0.0,0.0,-1,0.11181704444806145,0.06483835489427842
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31747,0.0,0.0,-1,1.6492054963684613,0.9219517055782707
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",11078,0.0,0.0,-1,0.0019349641661905242,0.0008532654226558913
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25371,1.0,0.0,-1,7.581917142235685,3.527697609821405
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28134,0.0,0.0,-1,0.04034441518271983,0.021853225692211407
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22031,0.0,0.0,-1,0.012610965424642802,0.0043569133183973974
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",898,0.0,0.0,-1,0.00038030432132274606,0.0004410473676078149
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",23703,0.0,0.0,-1,0.0009472240017531679,0.0005459693961726176
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30428,0.0,0.0,-1,0.37520046757456355,0.1667557646088999
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",19665,8.0,0.0,-1,8.065823377807844,3.29074386332645
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",15912,0.0,0.0,-1,0.0014845655907917003,0.0006546521679422774
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17852,0.0,0.0,-1,0.0005711199580103597,0.0004025602443985651
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9406,0.0,0.0,-1,0.0034323715537829527,0.0021571501324349172
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12030,0.0,0.0,-1,0.000683764327184403,0.00046533962966963365
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14322,0.0,0.0,-1,1.147975605815186,0.7055266515990236
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24323,0.0,0.0,-1,0.02789111346214327,0.013945556731071618
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",15141,0.0,0.0,-1,0.0004982860200482668,0.0004100478805648095
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17752,0.0,0.0,-1,0.07210505141883163,0.040308727616287614
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",20748,0.0,0.0,-1,0.03342279950159855,0.02054109486297274
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10425,0.0,0.0,-1,0.0032669686603216024,0.0018943880557029896
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",29623,0.0,0.0,-1,0.23050996196467738,0.08003817818452087
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22274,0.0,0.0,-1,0.001930203460450254,0.0009315912662644307
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",3171,0.0,0.0,-1,0.008792645339957893,0.0025492565191012773
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16869,0.0,0.0,-1,0.050371770671040095,0.017140394853871456
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24784,0.0,0.0,-1,0.26941024243187817,0.1459305533366346
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",11983,3.0,0.0,-1,5.9924803199942085,3.017047541479323
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21926,0.0,0.0,-1,0.19985893185682013,0.2220654904298185
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13761,0.0,0.0,-1,0.15177350910482712,0.08484560953071929
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14959,0.0,0.0,-1,0.012299626444280357,0.005381086569372674
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12689,0.0,0.0,-1,0.0004733421057433429,0.0002547500790934201
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13438,0.0,0.0,-1,0.07198110424045509,0.028492521143581508
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",23913,0.0,0.0,-1,0.2660322036736414,0.18104970121423036
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",1162,0.0,0.0,-1,0.01915470352944407,0.016760365588263534
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9534,0.0,0.0,-1,0.005882680070257338,0.0025430335135991724
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10314,0.0,0.0,-1,0.03165735523562095,0.026820814433084338
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17353,0.0,0.0,-1,0.2502448553987104,0.14945178532628414
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31799,9.0,0.0,-1,5.019149703288572,3.171823876284714
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16971,2.0,0.0,-1,2.3496609604906733,1.2156231688512482
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",684,0.0,0.0,-1,0.0006028269420264808,0.0003495558964188422
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",19964,0.0,0.0,-1,0.00045961815246290533,0.0003510972028419569
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28007,0.0,0.0,-1,0.14080258076041505,0.07871255569286822
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",15370,0.0,0.0,-1,0.012009004370561639,0.006880158992565079
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18546,4.0,0.0,-1,8.356024122431178,3.351113789588066
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9114,0.0,0.0,-1,0.0009070246581980954,0.00039524859838152413
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",2030,0.0,0.0,-1,1.4187908694679816,0.628110555265142
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",1268,0.0,0.0,-1,0.0022495895297385293,0.0013044494693596614
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17713,0.0,0.0,-1,0.004200189869103539,0.002406358862624174
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",5623,0.0,0.0,-1,0.0063864266272051036,0.002949287275443438
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12002,0.0,0.0,-1,0.026526343514994534,0.016302648091559273
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17154,4.0,0.0,-1,1.6735386248779331,1.0575833922211715
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13912,0.0,0.0,-1,1.4791903365516752,0.6574179322544453
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30980,1.0,0.0,-1,6.876610301439598,3.868093294559774
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25913,0.0,0.0,-1,0.007438212199488999,0.006585917199414916
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",20044,0.0,0.0,-1,0.1386697878058845,0.0585013167306075
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",640,0.0,0.0,-1,0.04958544111963386,0.03529519377719383
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",50,8.0,0.0,-1,5.483804149535706,2.818065969165363
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14296,9.0,0.0,-1,8.210148125925539,3.6489547435575016
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",3793,0.0,0.0,-1,0.07252090605148642,0.02694353202831371
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31536,0.0,0.0,-1,0.022528333466522197,0.012593964493225142
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",27473,0.0,0.0,-1,0.7090752707005673,0.43332377184321563
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",19829,0.0,0.0,-1,0.001385426202065325,0.0011352797677688963
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18498,0.0,0.0,-1,0.02415097430308942,0.014926644479886217
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",300,0.0,0.0,-1,2.436546590920658,0.9560060855308044
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",3653,0.0,0.0,-1,0.1353383472093956,0.0747180431662558
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",1645,0.0,0.0,-1,0.2762067866802513,0.1620796842231008
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28667,8.0,0.0,-1,6.862060440921177,2.0014343637790852
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22092,0.0,0.0,-1,0.00847865967848046,0.003297256597783247
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",19872,9.0,0.0,-1,6.486611037571435,3.265828568269053
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18100,0.0,0.0,-1,0.014041253250868878,0.008483257451374605
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25899,0.0,0.0,-1,0.017989173914628783,0.008057650637221065
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22583,8.0,0.0,-1,4.661723060765072,2.201369240275854
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",6405,0.0,0.0,-1,0.0010987654091092866,0.0005570129907883173
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",8352,1.0,0.0,-1,0.8948171650792542,0.736359976541556
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10996,0.0,0.0,-1,0.42685904163514465,0.25048326837852597
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21280,2.0,0.0,-1,0.7651187113873985,0.31614280341935586
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14375,8.0,0.0,-1,7.290241709598519,3.3666740775423003
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9447,0.0,0.0,-1,0.04862085774738872,0.020511924362179593
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",20856,0.0,0.0,-1,0.038688102555047385,0.013702035937247519
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",32093,0.0,0.0,-1,0.05046823760441506,0.023481750109418997
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",667,0.0,0.0,-1,0.0616707083438479,0.04732370286931544
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16389,8.0,0.0,-1,7.306325548961196,1.8012121788728805
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31284,0.0,0.0,-1,0.8381225205710102,0.39286993151766103
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14946,0.0,0.0,-1,0.00277664928144645,0.0025066973047505755
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31145,0.0,0.0,-1,0.014307870626047122,0.008395938350563717
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",70,0.0,0.0,-1,1.7391485724662492,0.6340646009885422
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28054,6.0,0.0,-1,7.730583485673933,2.9660745329239244
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28853,0.0,0.0,-1,0.27240907535215125,0.09789701145467938
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9791,0.0,0.0,-1,0.026628501498891885,0.010771598872953944
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18705,0.0,0.0,-1,0.012271944211702766,0.0057098630943816665
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22003,0.0,0.0,-1,0.0025508534595565084,0.0016297119493880806
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",3410,5.0,0.0,-1,4.884028579679532,1.6704055876341068
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10132,0.0,0.0,-1,0.009775113286878107,0.005193028933653979
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",19585,0.0,0.0,-1,0.041028503446578976,0.022793614112761353
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24947,0.0,0.0,-1,0.16224693202528814,0.12957220158456534
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30644,0.0,0.0,-1,0.07186891796755109,0.05664667996638117
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25992,1.0,0.0,-1,1.7540514680655395,1.1754581134799889
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9359,0.0,0.0,-1,0.4693101533132576,0.25258010480209236
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",1917,0.0,0.0,-1,2.3669978005395977,0.9451553529678519
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28919,0.0,0.0,-1,0.08036081569380708,0.04910938683622899
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13517,0.0,0.0,-1,0.0038452353440052646,0.001588829894457394
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",7622,0.0,0.0,-1,0.0028914027183303648,0.0015862556388238842
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28859,0.0,0.0,-1,0.43039530414641625,0.306357779978024
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30618,6.0,0.0,-1,4.720665997141392,2.327550515748341
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13410,0.0,0.0,-1,0.0017642756221337983,0.00165400839575041
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",14654,1.0,0.0,-1,2.80554798728598,1.5586378450360738
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",6057,0.0,0.0,-1,0.002566186990053298,0.0011048860566642397
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28481,0.0,0.0,-1,0.011475206310152985,0.00820796022106233
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",11654,0.0,0.0,-1,0.0018276195054833144,0.0012628342868727617
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",11276,0.0,0.0,-1,0.0043134493078382415,0.0015651230424117949
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17504,0.0,0.0,-1,0.029299057370844348,0.020346566842481966
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21277,0.0,0.0,-1,4.619834048115917,1.9810747406540545
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30334,0.0,0.0,-1,0.04086102996090312,0.017167307997241348
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",2245,0.0,0.0,-1,0.48754550555631226,0.2928658636859896
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12582,0.0,0.0,-1,0.005644911061100402,0.002342246063951719
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",20301,0.0,0.0,-1,0.042497358295104135,0.021691360807472724
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17103,1.0,0.0,-1,1.9084803133678243,0.6958001332077345
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",6692,0.0,0.0,-1,0.0011457527282552331,0.00047739695872431667
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",6324,0.0,0.0,-1,0.013136232240110467,0.005382206091049622
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",29358,0.0,0.0,-1,0.015488642755818967,0.00774432137790948
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",8376,0.0,0.0,-1,0.0009939311026565673,0.0005004166878251874
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",23996,9.0,0.0,-1,8.344266295672078,4.519811014381775
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25936,0.0,0.0,-1,0.002549316651015565,0.0009736973404268317
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12455,0.0,0.0,-1,0.060555139595707755,0.030277569797853898
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",31505,0.0,0.0,-1,0.016784037169113423,0.00909135380007199
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18174,1.0,0.0,-1,1.334868504973606,0.3823842204146247
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",20377,0.0,0.0,-1,0.0005019127257784767,0.00019867379227337238
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",10376,0.0,0.0,-1,0.0004839614183016619,0.00020501143093652063
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",13087,0.0,0.0,-1,0.003369750063681723,0.0014333137845362115
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",24880,0.0,0.0,-1,0.0017290608273629392,0.000693425418796989
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",9432,0.0,0.0,-1,0.03694735597859585,0.03027630461480095
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",29505,8.0,0.0,-1,7.403175370650626,2.69907433849318
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16495,9.0,0.0,-1,7.12510325426635,2.968793082199212
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",7144,0.0,0.0,-1,0.006582273009374335,0.002502635115828197
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",16801,0.0,0.0,-1,0.00021742437807602207,0.0001321155089514253
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",29135,0.0,0.0,-1,0.003963351562390275,0.0012660706511098943
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",22492,6.0,0.0,-1,7.088184528130783,5.316138396098087
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",15644,0.0,0.0,-1,0.019836121578446945,0.01253532630534634
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",25645,0.0,0.0,-1,0.007352134020135996,0.005003535847357603
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",21775,0.0,0.0,-1,0.05441413741109059,0.028718573243261214
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",12829,0.0,0.0,-1,0.0006759594612658526,0.00025465833422936017
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",6035,5.0,0.0,-1,6.102476591433633,2.606266036114006
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",1410,0.0,0.0,-1,0.0003857322303900546,0.0002477793815501275
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",3827,0.0,0.0,-1,0.0017654673040366873,0.0006743104344712445
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",30045,8.0,0.0,-1,5.988226608200411,2.5262831003345485
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",8154,0.0,0.0,-1,1.9881285140487845,0.9043223317650575
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17778,0.0,0.0,-1,0.0025724314133438713,0.0013666041883389178
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28805,9.0,0.0,-1,8.2250353492487,5.083528956480406
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28366,6.0,0.0,-1,6.414372553041343,4.409881130215923
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",17108,0.0,0.0,-1,0.003060323067544486,0.001307013007165352
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",28454,0.0,0.0,-1,0.004134843870713914,0.0023114926352712593
"	mib = phy->mib ;

	DB_PCMN(1, ""SIG rec %x %x:"", bit, phy->r<<_>>",18931,0.0,0.0,-1,0.059939409810701186,0.030177827062156163
"	mib = phy->mib ;

